PID,date_axis,height_cm
NA_NA_NA,Sep  6,NA
IH_2_1,Sep  6,7.8
NA_NA_NA,Sep  6,NA
SC_2_1,Sep  6,2.7
TM2_2_6,Sep  6,7.4
DPR_6_13,Sep  6,3.5
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
SQ3_3_5,Sep  6,1.6
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
CP3_3_15,Sep  6,NA
CC_1_1,Sep  6,8.8
FR_6_9,Sep  6,2.1
YO8_2_10,Sep  6,1
LV3_7_4,Sep  6,1.8
YO8_6_13,Sep  6,NA
LV1_8_12,Sep  6,NA
BH_4_13,Sep  6,NA
YO8_4_3,Sep  6,NA
TM2_1_12,Sep  6,19.1
FR_6_4,Sep  6,NA
LV3_7_3,Sep  6,NA
YO4_5_3,Sep  6,2.1
WL2_8_6,Sep  6,NA
CP2_4_11,Sep  6,NA
CP2_4_14,Sep  6,4.1
YO7_3_3,Sep  6,NA
SC_4_14,Sep  6,5.7
CP3_1_5,Sep  6,NA
YO7_7_21,Sep  6,NA
TM2_6_10,Sep  6,16.3
WL2_1_6,Sep  6,NA
CP3_6_6,Sep  6,1.5
WL2_6_6,Sep  6,NA
WL1_7_2,Sep  6,3.2
YO11_6_16,Sep  6,NA
LVTR1_4_5,Sep  6,NA
IH_3_13,Sep  6,NA
YO7_4_11,Sep  6,1.5
FR_4_12,Sep  6,NA
BH_6_13,Sep  6,NA
CC_5_13,Sep  6,10.4
CP3_1_6,Sep  6,NA
YO8_6_1,Sep  6,NA
WL2_2_7,Sep  6,2.5
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
LV3_5_10,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
YO7_7_15,Sep  6,1.9
YO7_5_9,Sep  6,2.1
NA_NA_NA,Sep  6,NA
LVTR1_8_25,Sep  6,NA
NA_NA_NA,Sep  6,NA
YO8_1_10,Sep  6,NA
TM2_5_11,Sep  6,13.3
CP2_7_6,Sep  6,NA
NA_NA_NA,Sep  6,NA
CC_5_1,Sep  6,NA
DPR_3_6,Sep  6,NA
YO4_2_14,Sep  6,NA
YO11_8_7,Sep  6,NA
SQ3_7_7,Sep  6,NA
YO8_8_1,Sep  6,1.2
SQ2_4_6,Sep  6,NA
IH_4_1,Sep  6,9.3
NA_NA_NA,Sep  6,NA
YO7_4_1,Sep  6,1.3
NA_NA_NA,Sep  6,NA
WL1_7_3,Sep  6,1.4
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
WR_2_21,Sep  6,NA
CC_3_1,Sep  6,NA
CP2_1_12,Sep  6,2
NA_NA_NA,Sep  6,NA
SC_8_1,Sep  6,4.6
NA_NA_NA,Sep  6,NA
YO7_7_26,Sep  6,NA
WL2_3_7,Sep  6,NA
LVTR1_2_12,Sep  6,NA
SC_6_1,Sep  6,NA
SQ1_3_6,Sep  6,NA
SQ2_8_6,Sep  6,NA
CP2_2_11,Sep  6,2.6
CC_3_13,Sep  6,10.2
YO11_7_6,Sep  6,1.1
LV1_6_12,Sep  6,NA
YO4_2_1,Sep  6,2.5
WL1_7_19,Sep  6,NA
LVTR1_6_11,Sep  6,1.3
CC_1_13,Sep  6,NA
SC_6_13,Sep  6,3.2
LV1_2_12,Sep  6,NA
YO11_1_6,Sep  6,3.2
DPR_8_9,Sep  6,7.1
YO7_5_8,Sep  6,NA
WL2_2_6,Sep  6,NA
TM2_5_7,Sep  6,NA
YO8_5_13,Sep  6,NA
SQ1_14_11,Sep  6,4.2
YO7_4_8,Sep  6,NA
SC_8_13,Sep  6,NA
DPR_5_5,Sep  6,NA
IH_4_13,Sep  6,NA
IH_5_13,Sep  6,10.2
SQ2_6_21,Sep  6,NA
SQ1_5_2,Sep  6,NA
IH_2_13,Sep  6,NA
CP2_3_12,Sep  6,NA
SQ2_13_9,Sep  6,NA
LVTR1_6_12,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
LV1_6_13,Sep  6,NA
NA_NA_NA,Sep  6,NA
CP3_5_7,Sep  6,2.2
SQ2_6_7,Sep  6,NA
YO8_3_10,Sep  6,NA
WL1_3_8,Sep  6,NA
YO7_6_10,Sep  6,NA
FR_5_5,Sep  6,NA
BH_7_1,Sep  6,NA
YO11_6_7,Sep  6,2.6
DPR_4_6,Sep  6,4.5
WL1_7_16,Sep  6,NA
CC_9_1,Sep  6,8.9
WL2_7_7,Sep  6,3.6
SQ2_8_7,Sep  6,NA
CP2_4_12,Sep  6,3.6
CC_4_1,Sep  6,10.4
DPR_5_9,Sep  6,NA
LVTR1_3_7,Sep  6,NA
IH_1_1,Sep  6,9.1
IH_7_1,Sep  6,3.6
YO11_4_10,Sep  6,NA
LV1_3_13,Sep  6,NA
LV1_1_13,Sep  6,NA
TM2_1_13,Sep  6,NA
BH_5_1,Sep  6,NA
FR_4_13,Sep  6,NA
SQ1_2_11,Sep  6,NA
BH_2_1,Sep  6,6.7
YO8_5_1,Sep  6,3.9
LV1_2_13,Sep  6,NA
BH_1_1,Sep  6,3.6
TM2_6_9,Sep  6,NA
YO11_7_8,Sep  6,2.6
WL2_1_8,Sep  6,NA
SQ2_1_7,Sep  6,NA
YO7_5_19,Sep  6,NA
DPR_8_17,Sep  6,7.2
WL1_7_21,Sep  6,3
LV1_3_1,Sep  6,NA
CP2_3_13,Sep  6,2.4
BH*_buffer_buffer,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
BH*_bufferbuffer_NA,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
WL2_1_7,Sep  6,NA
YO11_1_7,Sep  6,2.8
BH_4_1,Sep  6,4.4
NA_NA_NA,Sep  6,NA
SC_4_16,Sep  6,NA
LVTR1_4_12,Sep  6,3.3
NA_NA_NA,Sep  6,NA
YO11_7_7,Sep  6,0.9
LV1_4_13,Sep  6,NA
DPR_1_6,Sep  6,NA
BH_3_1,Sep  6,NA
IH_3_1,Sep  6,NA
LVTR1_8_18,Sep  6,NA
DPR_6_20,Sep  6,5.2
YO11_8_15,Sep  6,NA
CP3_6_7,Sep  6,NA
YO4_4_1,Sep  6,NA
LV1_8_13,Sep  6,NA
FR_7_1,Sep  6,3.4
SC_5_1,Sep  6,NA
YO11_5_7,Sep  6,NA
WL1_9_1,Sep  6,3.6
CP3_4_7,Sep  6,NA
TM2_3_8,Sep  6,NA
TM2_7_6,Sep  6,NA
LVTR1_8_1,Sep  6,NA
IH_5_1,Sep  6,NA
YO7_2_10,Sep  6,NA
CP2_2_12,Sep  6,NA
CC_2_1,Sep  6,NA
WL2_6_7,Sep  6,NA
YO4_2_2,Sep  6,NA
NA_NA_NA,Sep  6,NA
SC_2_22,Sep  6,NA
YO7_6_11,Sep  6,NA
CP3_2_5,Sep  6,NA
IH_2_2,Sep  6,NA
CP2_5_13,Sep  6,NA
WL2_6_8,Sep  6,NA
BH_1_2,Sep  6,NA
CC_4_2,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
IH*_buffer_buffer,Sep  6,NA
LV1*_buffer_buffer,Sep  6,NA
CP2_7_14,Sep  6,2
CP3_5_8,Sep  6,3.9
YO7_3_8,Sep  6,1.6
DPR_3_7,Sep  6,NA
TM2_2_11,Sep  6,17.7
IH_3_2,Sep  6,NA
LV1_2_1,Sep  6,1.4
SC_5_2,Sep  6,2.6
SQ2_8_8,Sep  6,NA
BH_2_2,Sep  6,6.6
BH_5_2,Sep  6,5.2
WL1_2_13,Sep  6,NA
FR_7_2,Sep  6,NA
CP3_1_7,Sep  6,NA
BH_4_2,Sep  6,6.1
DPR_4_7,Sep  6,6.5
LV1_4_1,Sep  6,2.3
CP2_1_13,Sep  6,NA
SQ2_6_15,Sep  6,1.6
WL1_9_9,Sep  6,3.3
CP2_7_7,Sep  6,3.9
LVTR1_3_2,Sep  6,NA
LVTR1_2_13,Sep  6,NA
WL2_5_8,Sep  6,1.6
YO7_7_11,Sep  6,2
LV3_7_7,Sep  6,2.2
CP3_4_8,Sep  6,NA
SC_2_2,Sep  6,5.3
YO8_1_11,Sep  6,NA
TM2_5_12,Sep  6,20.1
DPR_1_7,Sep  6,NA
SC_8_2,Sep  6,4.3
NA_NA_NA,Sep  6,NA
CP3*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
CP2*_buffer_buffer,Sep  6,NA
IH*_buffer_buffer,Sep  6,NA
SQ3_2_12,Sep  6,NA
CC_8_2,Sep  6,10.3
FR_2_10,Sep  6,5.8
TM2_7_7,Sep  6,26.1
YO4_3_4,Sep  6,8.4
SQ3_6_13,Sep  6,2.1
CC_2_2,Sep  6,10.7
YO8_8_2,Sep  6,4.3
YO7_6_16,Sep  6,NA
YO7_5_10,Sep  6,3.2
NA_NA_NA,Sep  6,NA
YO11_6_8,Sep  6,2.2
CP2_4_13,Sep  6,1.8
FR_4_1,Sep  6,5.8
SQ1_14_3,Sep  6,1.8
TM2_3_10,Sep  6,NA
YO11_1_8,Sep  6,3.4
IH_5_2,Sep  6,14.1
LV1_6_1,Sep  6,3.2
LVTR1_8_3,Sep  6,2.7
BH_6_2,Sep  6,3.9
WL2_3_8,Sep  6,2.9
YO8_5_2,Sep  6,4.3
YO8_6_2,Sep  6,4.3
LV1_5_1,Sep  6,NA
DPR_5_3,Sep  6,NA
BH_7_2,Sep  6,5.5
WL2_8_8,Sep  6,5.8
LV1_1_1,Sep  6,1.6
LV1_8_1,Sep  6,2.9
IH_4_2,Sep  6,9.9
YO8_2_11,Sep  6,4.6
WL2*_buffer_buffer,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
CP2_7_16,Sep  6,2.6
IH_4_14,Sep  6,9.2
LVTR1_6_13,Sep  6,1.5
SC_2_15,Sep  6,3.6
LVTR1_8_15,Sep  6,1.4
IH_6_2,Sep  6,11.6
CP3_3_8,Sep  6,4.2
YO11_8_8,Sep  6,4.3
SQ2_6_8,Sep  6,2.7
CC_3_2,Sep  6,10
DPR_6_1,Sep  6,6.4
WL2_2_8,Sep  6,3.2
WL1_7_4,Sep  6,4.6
FR_5_11,Sep  6,4.8
YO11_4_3,Sep  6,NA
TM2_1_1,Sep  6,NA
YO7_1_2,Sep  6,3.6
CP3_6_8,Sep  6,2.6
YO8_4_2,Sep  6,1.8
SQ2_6_26,Sep  6,NA
YO11_5_8,Sep  6,4.2
CC_5_2,Sep  6,9
CC_1_2,Sep  6,10.2
BH*_buffer_buffer,Sep  6,NA
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
YO7_5_13,Sep  6,2.4
LV1*_buffer_buffer,Sep  6,NA
IH_7_2,Sep  6,7.1
DPR_8_11,Sep  6,NA
SQ3_4_3,Sep  6,2.3
CC_9_2,Sep  6,NA
CC_1_2,Sep  6,NA
YO4_2_3,Sep  6,NA
LVTR1_5_3,Sep  6,NA
YO4_4_2,Sep  6,4.7
SC_6_2,Sep  6,5.3
YO11_6_15,Sep  6,NA
IH_1_2,Sep  6,12.6
BH_3_2,Sep  6,NA
SC_4_2,Sep  6,2.1
YO8_3_11,Sep  6,3.1
CP2_2_13,Sep  6,0.3
WL2_7_8,Sep  6,3.7
SQ1_2_9,Sep  6,2.8
TM2_7_22,Sep  6,NA
LV3_5_11,Sep  6,NA
TM2_6_12,Sep  6,16.7
CP3_3_14,Sep  6,2.8
BH*_buffer_buffer,Sep  6,NA
NA_NA_NA,Sep  6,NA
NA_NA_NA,Sep  6,NA
TM2_6_11,Sep 13,19.2
LVTR1_7_1,Sep 13,NA
SQ2_6_14,Sep 13,NA
YO8_8_3,Sep 13,NA
CC_2_3,Sep 13,8.7
YO11_5_14,Sep 13,NA
BH_6_3,Sep 13,NA
DPR_4_8,Sep 13,NA
CP2_5_1,Sep 13,2.3
LVTR1_3_12,Sep 13,NA
CC_5_3,Sep 13,5.4
CC_3_3,Sep 13,8.4
WL1_2_8,Sep 13,NA
IH_5_3,Sep 13,4.3
DPR_6_15,Sep 13,NA
CP3_5_9,Sep 13,1.5
SC_6_3,Sep 13,NA
SQ2_8_9,Sep 13,1.6
FR_4_2,Sep 13,NA
CP2_3_1,Sep 13,NA
YO8_2_12,Sep 13,NA
LV3_7_9,Sep 13,NA
YO7_5_11,Sep 13,NA
TM2_7_20,Sep 13,NA
YO7_7_12,Sep 13,NA
YO8_1_12,Sep 13,NA
WV_4_8,Sep 13,NA
CP3_6_9,Sep 13,NA
DPR_1_8,Sep 13,NA
YO11_7_9,Sep 13,3.8
CP2_4_1,Sep 13,3.4
BH_3_3,Sep 13,4.3
BH_7_3,Sep 13,6.7
YO11_5_9,Sep 13,3.4
BH_4_3,Sep 13,5.7
LVTR1_8_17,Sep 13,1.7
SQ3_4_7,Sep 13,0.5
YO11_8_9,Sep 13,NA
CC_9_3,Sep 13,8.7
WL2_8_9,Sep 13,2.6
CP2_6_5,Sep 13,3.9
LVTR1_8_4,Sep 13,3.3
LVTR1_2_1,Sep 13,1.1
IH_6_3,Sep 13,4.1
FR_7_3,Sep 13,14.3
WL1_4_11,Sep 13,2.1
WL2_7_9,Sep 13,4.2
LV1_6_2,Sep 13,NA
YO4_1_13,Sep 13,5.2
SQ2_1_5,Sep 13,NA
YO8_4_6,Sep 13,NA
CP3_2_9,Sep 13,0.6
BH_5_3,Sep 13,NA
DPR_4_14,Sep 13,NA
YO7_5_15,Sep 13,NA
YO11_4_2,Sep 13,NA
YO8_3_12,Sep 13,NA
WL2_3_9,Sep 13,NA
TM2_1_2,Sep 13,NA
DPR_3_8,Sep 13,NA
WL2_3_10,Sep 13,2.1
YO7_1_10,Sep 13,NA
LVTR1_2_2,Sep 13,NA
IH_7_4,Sep 13,8.9
FR_1_12,Sep 13,NA
WL1_7_17,Sep 13,NA
YO11_1_10,Sep 13,NA
CP2_5_2,Sep 13,NA
SC_8_4,Sep 13,6.9
BH_4_4,Sep 13,NA
BH_3_4,Sep 13,7.5
LVTR1_7_2,Sep 13,NA
WR_2_2,Sep 13,NA
WL2_8_10,Sep 13,5.4
FR_4_3,Sep 13,4.1
CP3_3_10,Sep 13,NA
LVTR1_3_8,Sep 13,NA
WL2_7_10,Sep 13,6.3
DPR_4_9,Sep 13,4.5
BH_5_4,Sep 13,8.5
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
IH_3_4,Sep 13,9.3
CP2_3_2,Sep 13,1.7
TM2_6_1,Sep 13,37.1
WL1_3_6,Sep 13,2
DPR_1_9,Sep 13,NA
LV1_2_3,Sep 13,NA
CP3_5_10,Sep 13,NA
IH_2_4,Sep 13,11.2
CP3_4_10,Sep 13,1.2
TM2_3_11,Sep 13,16.5
SQ3_5_4,Sep 13,0.8
YO11_6_14,Sep 13,NA
CC_2_4,Sep 13,NA
YO8_2_13,Sep 13,NA
YO7_7_23,Sep 13,2.2
DPR_8_19,Sep 13,NA
SQ3_3_2,Sep 13,1.5
LV1_6_3,Sep 13,NA
LV1_5_3,Sep 13,NA
CP2_7_9,Sep 13,2.1
LV3_6_9,Sep 13,1.1
WL1_7_6,Sep 13,0.6
CC_4_4,Sep 13,8.8
BH_7_4,Sep 13,5.5
YO8_6_4,Sep 13,NA
FR_7_4,Sep 13,NA
SQ2_6_24,Sep 13,NA
LV1_8_3,Sep 13,NA
SQ2_8_10,Sep 13,3.2
TM2_2_12,Sep 13,22.5
YO11_7_10,Sep 13,NA
YO11_6_10,Sep 13,NA
YO8_1_13,Sep 13,2.5
LVTR1_6_2,Sep 13,NA
WL2_5_10,Sep 13,4.8
WL1*_buffer_buffer,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
SC_5_15,Sep 13,NA
DPR_6_2,Sep 13,NA
CP2_2_1,Sep 13,NA
WL2_1_9,Sep 13,NA
CP3_4_9,Sep 13,NA
LV1_5_2,Sep 13,NA
IH_4_3,Sep 13,NA
SQ2_6_9,Sep 13,NA
LV3_5_12,Sep 13,NA
TM2_2_2,Sep 13,NA
YO8_6_3,Sep 13,NA
WL2_6_9,Sep 13,NA
WL2_5_9,Sep 13,NA
BH_1_3,Sep 13,NA
LV1_4_2,Sep 13,NA
TM2_7_8,Sep 13,NA
CC_4_3,Sep 13,NA
SQ3_6_6,Sep 13,NA
LVTR1_5_4,Sep 13,NA
CP3_1_8,Sep 13,NA
IH_2_3,Sep 13,NA
WR_2_7,Sep 13,NA
LV1_3_2,Sep 13,NA
YO7_2_2,Sep 13,NA
YO11_6_9,Sep 13,NA
SQ1_6_10,Sep 13,NA
IH_7_3,Sep 13,NA
CC_8_3,Sep 13,7.5
CC_1_3,Sep 13,8.6
WL2_2_9,Sep 13,NA
YO4_2_4,Sep 13,NA
SC_2_3,Sep 13,NA
LV1_2_2,Sep 13,NA
BH_2_3,Sep 13,6.9
CP2_1_1,Sep 13,NA
YO7_4_2,Sep 13,NA
CP3_3_9,Sep 13,1.1
SQ3_2_13,Sep 13,NA
YO11_1_9,Sep 13,1.2
LV1_8_2,Sep 13,NA
SQ1_2_5,Sep 13,NA
IH_3_3,Sep 13,7.2
LVTR1_6_1,Sep 13,NA
SC_8_3,Sep 13,3.9
LV1_1_2,Sep 13,NA
TM2_3_3,Sep 13,21.2
SC_5_3,Sep 13,NA
DPR_8_12,Sep 13,NA
SC_2_25,Sep 13,NA
CP3_7_10,Sep 13,NA
WL1_7_5,Sep 13,NA
YO7_6_12,Sep 13,NA
YO7_7_18,Sep 13,NA
YO4_5_1,Sep 13,3.6
SC_4_3,Sep 13,NA
TM2_5_4,Sep 13,NA
CP2_7_8,Sep 13,NA
YO8_5_3,Sep 13,NA
FR_2_2,Sep 13,NA
NA_NA_NA,Sep 13,NA
YO7_6_17,Sep 13,NA
IH_1_3,Sep 13,NA
SC_5_4,Sep 13,NA
YO8_5_4,Sep 13,NA
SQ1_14_10,Sep 13,NA
CP3_2_4,Sep 13,1.4
DPR_1_14,Sep 13,NA
SQ2_6_10,Sep 13,NA
CP2_4_2,Sep 13,NA
CP3_7_13,Sep 13,NA
SC_2_4,Sep 13,5.2
LV1_3_3,Sep 13,NA
WL1_9_3,Sep 13,NA
BH_1_4,Sep 13,2.1
CP3_6_10,Sep 13,NA
LVTR1_5_6,Sep 13,NA
WL2_1_10,Sep 13,NA
LV1_4_3,Sep 13,NA
YO7_6_13,Sep 13,NA
WL2_2_10,Sep 13,3.7
TM2_7_9,Sep 13,NA
LV3_5_13,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
CP2_2_2,Sep 13,NA
FR_5_10,Sep 13,1.9
TM2_6_3,Sep 13,38.1
BH_6_4,Sep 13,7.4
YO4_2_5,Sep 13,NA
SC_4_4,Sep 13,6.3
CP3_1_9,Sep 13,NA
SQ1_5_10,Sep 13,3.7
LVTR1_8_24,Sep 13,NA
CC_1_4,Sep 13,NA
CP2_3_14,Sep 13,1.5
CC_8_4,Sep 13,13
CC_9_4,Sep 13,10.3
CP2_1_2,Sep 13,0.6
SQ2_4_13,Sep 13,NA
IH_6_4,Sep 13,4.4
SQ2_1_8,Sep 13,NA
SC_6_4,Sep 13,NA
YO11_8_10,Sep 13,2.3
YO8_4_5,Sep 13,1.2
YO4_6_11,Sep 13,1.6
WR_2_23,Sep 13,NA
LV1_1_3,Sep 13,NA
YO11_5_10,Sep 13,NA
YO7_5_12,Sep 13,NA
YO4_3_7,Sep 13,NA
IH_1_4,Sep 13,10.8
CC_3_4,Sep 13,12.6
CC_5_4,Sep 13,9.2
YO11_4_13,Sep 13,2.4
LVTR1_8_5,Sep 13,NA
YO7_7_13,Sep 13,2.1
WL1*_buffer_buffer,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
CP3_6_12,Sep 13,NA
BH_5_6,Sep 13,NA
DPR_6_5,Sep 13,NA
SC_2_6,Sep 13,NA
SQ2_8_12,Sep 13,NA
WL2_6_12,Sep 13,NA
LV3_5_2,Sep 13,NA
FR_6_11,Sep 13,NA
YO7_7_2,Sep 13,NA
TM2_2_8,Sep 13,NA
SC_4_6,Sep 13,NA
YO8_2_2,Sep 13,NA
CP2_4_4,Sep 13,NA
YO8_8_6,Sep 13,NA
SC_8_14,Sep 13,NA
TM2_1_5,Sep 13,NA
SC_2_17,Sep 13,NA
YO11_8_12,Sep 13,NA
YO11_7_12,Sep 13,NA
SQ1_6_8,Sep 13,NA
WL2_5_12,Sep 13,NA
YO11_6_12,Sep 13,NA
YO7_7_20,Sep 13,NA
YO11_1_12,Sep 13,NA
DPR_3_11,Sep 13,NA
LV1_8_5,Sep 13,NA
IH_3_6,Sep 13,6.1
YO7_4_9,Sep 13,NA
LVTR1_2_4,Sep 13,NA
LV1_2_5,Sep 13,NA
LVTR1_6_4,Sep 13,NA
FR_7_6,Sep 13,NA
WL2_7_12,Sep 13,NA
WL2_8_12,Sep 13,NA
WL2_1_12,Sep 13,NA
LV1_5_5,Sep 13,NA
IH_3_5,Sep 13,9.9
IH_4_5,Sep 13,NA
CC_9_5,Sep 13,NA
YO11_3_5,Sep 13,NA
CP3_4_14,Sep 13,NA
WL1_4_1,Sep 13,2.3
IH_6_5,Sep 13,10.1
CP3_5_11,Sep 13,NA
YO8_8_5,Sep 13,NA
TM2_5_9,Sep 13,NA
SQ3_1_9,Sep 13,NA
SQ2_8_11,Sep 13,NA
CC_5_5,Sep 13,NA
TM2_2_1,Sep 13,NA
CP2_7_10,Sep 13,NA
WL2_6_11,Sep 13,1.4
DPR_1_10,Sep 13,NA
SC_2_5,Sep 13,NA
FR_2_9,Sep 13,NA
SC_8_5,Sep 13,NA
IH_4_5,Sep 13,NA
SQ3_6_5,Sep 13,2.5
WL2_5_11,Sep 13,4.6
BH_6_5,Sep 13,NA
CP2_5_3,Sep 13,3.1
YO11_7_11,Sep 13,NA
NA_NA_NA,Sep 13,NA
WL1_7_7,Sep 13,1.2
TM2_3_9,Sep 13,NA
CP2_3_3,Sep 13,5.1
TM2_1_16,Sep 13,32.8
YO8_6_14,Sep 13,3.1
FR_4_4,Sep 13,NA
SQ1_14_2,Sep 13,1.8
CC_8_5,Sep 13,NA
CP3_6_11,Sep 13,NA
WL2_2_11,Sep 13,5.4
LV1_8_4,Sep 13,NA
SC_4_5,Sep 13,5.2
CP3_2_12,Sep 13,1.3
BH_2_5,Sep 13,10.7
LV3_5_1,Sep 13,NA
BH_5_5,Sep 13,10.1
LVTR1_2_3,Sep 13,0.8
WL2_7_11,Sep 13,5.4
LV1_2_4,Sep 13,NA
YO8_6_5,Sep 13,NA
YO11_8_17,Sep 13,NA
WL1_4_10,Sep 13,1.5
DPR_7_6,Sep 13,5.9
SC_2_16,Sep 13,5
LV1_5_4,Sep 13,NA
YO4_2_15,Sep 13,NA
LV1_6_4,Sep 13,NA
FR_7_5,Sep 13,2
WR_1_2,Sep 13,NA
SC_5_5,Sep 13,11.1
CC_1_5,Sep 13,10.2
YO11_8_11,Sep 13,NA
CC_2_5,Sep 13,NA
DPR_8_1,Sep 13,9.9
YO11_1_11,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
NA_NA_NA,Sep 13,NA
SC_6_15,Sep 13,6.8
WL1*_buffer_buffer,Sep 13,NA
IH_4_4,Sep 13,14.1
DPR_8_13,Sep 13,NA
YO8_8_4,Sep 13,NA
DPR_6_3,Sep 13,NA
YO8_3_13,Sep 13,1.8
DPR_3_9,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
NA_NA_NA,Sep 13,NA
TM2_7_16,Sep 13,NA
SQ3_3_6,Sep 13,NA
BH_2_6,Sep 13,NA
LV3_2_3,Sep 13,NA
BH_1_6,Sep 13,NA
WL1_2_3,Sep 13,NA
CP2_2_4,Sep 13,NA
BH_4_6,Sep 13,NA
YO8_1_2,Sep 13,NA
DPR_8_2,Sep 13,NA
FR_4_5,Sep 13,NA
IH_5_6,Sep 13,NA
CP2_3_4,Sep 13,NA
FR_1_2,Sep 13,NA
SQ1_3_1,Sep 13,NA
YO8_2_14,Sep 13,NA
WL2_3_12,Sep 13,2.4
TM2_5_1,Sep 13,NA
LV1_4_5,Sep 13,NA
LVTR1_5_8,Sep 13,NA
SQ2_4_10,Sep 13,NA
CP3_2_10,Sep 13,NA
LV1_6_5,Sep 13,NA
SQ2_6_12,Sep 13,NA
CP2_1_14,Sep 13,NA
YO8_5_6,Sep 13,NA
SQ3_5_1,Sep 13,NA
YO7_1_1,Sep 13,NA
CC_5_6,Sep 13,NA
CP3_4_12,Sep 13,0.3
YO4_2_7,Sep 13,NA
CC_2_6,Sep 13,8.7
IH_7_6,Sep 13,7.3
BH_6_6,Sep 13,3.5
CC_8_6,Sep 13,NA
CP2_1_4,Sep 13,2.6
WL1*_buffer_buffer,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
CP2_4_3,Sep 13,NA
WL1*_buffer_buffer,Sep 13,NA
YO8_2_1,Sep 13,NA
LV1_1_4,Sep 13,NA
LVTR1_8_2,Sep 13,NA
LVTR1_7_16,Sep 13,NA
IH_5_5,Sep 13,9.9
DPR_3_10,Sep 13,NA
DPR_4_10,Sep 13,NA
DPR_6_16,Sep 13,NA
BH_4_5,Sep 13,7.6
SQ1_2_2,Sep 13,NA
WL2_8_11,Sep 13,NA
LV3_7_5,Sep 13,NA
CC_4_5,Sep 13,NA
SQ2_1_4,Sep 13,NA
CP2_6_11,Sep 13,NA
CP3_4_11,Sep 13,2.4
SQ2_6_19,Sep 13,NA
YO11_5_11,Sep 13,1.1
YO7_6_1,Sep 13,NA
YO4_1_1,Sep 13,2.3
YO8_5_5,Sep 13,NA
SC_5_16,Sep 13,NA
CP2_1_3,Sep 13,NA
DPR_6_4,Sep 13,NA
YO8_1_1,Sep 13,NA
TM2_1_4,Sep 13,23.5
LVTR1_4_1,Sep 13,NA
WL2_3_11,Sep 13,NA
LVTR1_7_3,Sep 13,NA
LVTR1_8_6,Sep 13,NA
CP2_2_3,Sep 13,NA
YO4_2_6,Sep 13,NA
CC_3_5,Sep 13,NA
BH_3_5,Sep 13,NA
YO7_7_1,Sep 13,1.7
IH_2_5,Sep 13,NA
LV1_3_4,Sep 13,NA
YO8_3_1,Sep 13,1.4
YO11_6_11,Sep 13,NA
TM2_7_10,Sep 13,37.6
SQ3_4_11,Sep 13,NA
IH_7_5,Sep 13,NA
WL2_1_11,Sep 13,5.6
CP3_1_10,Sep 13,NA
SC_6_5,Sep 13,11.2
BH_1_5,Sep 13,NA
